,Bal,Brick,Dist,District,Floor,Kitsp,Lat,Link,Livesp,Lon,Metrdist,New,Nfloors,Price,Price_duplicate,Rem,Rooms,Small_district,Stname,Tel,Totsp,Walk
8519,1,1,511.098157112,2,6,20.0,55.820809,http://www.cian.ru/rent/flat/151585272/,10.0,37.646193,5,,12,50000.0,50000.0,косметический,1,Алексеевский,ВДНХ,0,38.0,1
8520,1,0,912.746501129,2,2,29.0,55.870991,http://www.cian.ru/rent/flat/151604792/,,37.617527,16,,9,33000.0,33000.0,косметический,2,Отрадное,Отрадное,0,45.0,1
8521,0,,977.6262961,2,11,32.0,55.879031,http://www.cian.ru/rent/flat/151172553/,28.0,37.729574,15,,21,49000.0,49000.0,косметический,2,,ВДНХ,0,80.0,0
8522,0,0,765.536353566,2,6,30.0,55.852682,http://www.cian.ru/rent/flat/151242254/,,37.682754,10,1,9,30000.0,30000.0,косметический,2,Ярославский,ВДНХ,0,42.0,0
8523,1,0,1144.030608,2,4,34.0,55.899573,http://www.cian.ru/rent/flat/151458845/,,37.610655,13,1,12,35000.0,35000.0,косметический,2,Бибирево,Бибирево,0,45.0,1
8524,1,1,324.341820661,3,5,18.0,55.79722,http://www.cian.ru/rent/flat/151589782/,,37.729754,10,,12,37000.0,37000.0,,1,Преображенское,Преображенская площадь,0,27.0,0
8525,1,0,737.802676455,4,7,34.1,55.659414,http://www.cian.ru/rent/flat/151212889/,10.0,37.759569,5,,15,39000.0,39000.0,косметический,2,Марьино,Братиславская,0,60.7,1
8526,1,1,761.486703408,2,6,18.0,55.852177,http://www.cian.ru/rent/flat/150903318/,,37.635916,14,,9,32000.0,32000.0,косметический,1,Свиблово,Свиблово,0,30.0,1
8527,1,,414.863809249,7,6,45.0,55.808675,http://www.cian.ru/rent/flat/151538571/,10.0,37.415721,10,1,16,65000.0,65000.0,евроремонт,3,,Строгино,0,75.0,1
8528,1,1,150.577137625,0,6,22.0,55.775115,http://www.cian.ru/rent/flat/150944131/,14.0,37.61512,5,1,8,59000.0,59000.0,евроремонт,1,Тверской,Цветной бульвар,0,43.0,1
8529,1,0,899.770503237,6,4,43.1,55.637769,http://www.cian.ru/rent/flat/151263680/,11.9,37.511311,8,,16,58000.0,58000.0,евроремонт,2,Коньково,Коньково,0,76.2,1
8530,1,1,32.729150955,0,3,70.0,55.760033,http://www.cian.ru/rent/flat/149900782/,10.0,37.597468,5,1,16,140000.0,140000.0,евроремонт,3,Пресненский,Тверская,0,120.0,1
8531,1,0,1142.91418399,5,1,31.0,55.60491,http://www.cian.ru/rent/flat/151620581/,,37.742402,12,1,11,35000.0,35000.0,косметический,2,Орехово-Борисово Южное,Зябликово,0,46.0,1
8532,1,0,1128.28469864,2,3,34.0,55.897634,http://www.cian.ru/rent/flat/151265097/,,37.599399,10,,12,40000.0,40000.0,,2,Бибирево,Алтуфьево,0,52.0,1
8533,1,,329.16996577,1,8,60.0,55.797832,http://www.cian.ru/rent/flat/151276008/,12.0,37.543084,11,,12,90000.0,90000.0,евроремонт,3,,Аэропорт,0,104.0,0
8534,0,,67.741378849,0,54,60.0,55.747115,http://www.cian.ru/rent/flat/150354924/,,37.539078,4,,80,280000.0,280000.0,евроремонт,2,,Деловой центр,0,108.0,1
8535,0,0,253.218490511,7,1,31.0,55.788191,http://www.cian.ru/rent/flat/149593490/,,37.471156,7,1,12,38000.0,38000.0,косметический,2,Хорошёво-Мнёвники,Октябрьское поле,0,50.0,0
8536,1,0,182.721982383,8,9,20.0,55.779216,http://www.cian.ru/rent/flat/151344532/,,37.47616,3,1,16,45000.0,45000.0,евроремонт,1,Хорошёво-Мнёвники,Октябрьское поле,0,40.0,0
8537,1,0,2127.37831247,10,3,48.0,55.46657,http://www.cian.ru/rent/flat/151567991/,,37.293757,30,,12,37000.0,37000.0,косметический,3,Троицк,Теплый Стан,0,64.0,0
8538,1,1,318.867883093,7,3,50.0,55.796526,http://www.cian.ru/rent/flat/149278047/,30.0,37.486859,6,1,12,115000.0,115000.0,евроремонт,2,Щукино,Октябрьское поле,0,100.0,1
8539,0,,24.5230827636,0,3,,55.75898,http://www.cian.ru/rent/flat/148980543/,,37.652571,12,1,6,,~ 194 746 руб,,3,,Курская,0,70.0,1
8540,0,0,218.667671999,3,7,20.0,55.727602,http://www.cian.ru/rent/flat/150263357/,,37.832764,15,,9,28000.0,28000.0,евроремонт,1,Вешняки,Выхино,0,34.0,1
8541,1,1,721.081433605,6,2,30.0,55.661638,http://www.cian.ru/rent/flat/151035877/,,37.59948,7,1,5,42000.0,42000.0,евроремонт,2,Зюзино,Нахимовский проспект,0,46.0,1
8542,1,0,595.686504529,6,4,40.0,55.678255,http://www.cian.ru/rent/flat/148037046/,,37.552256,10,,5,43000.0,43000.0,косметический,3,Черёмушки,Профсоюзная,0,58.0,1
8543,1,1,554.491412431,6,4,40.0,55.683691,http://www.cian.ru/rent/flat/151078581/,10.0,37.569881,5,1,9,80000.0,80000.0,дизайнерский,2,Академический,Академическая,0,65.0,1
8544,0,0,963.637697861,2,3,29.0,55.877299,http://www.cian.ru/rent/flat/150826735/,12.0,37.650576,23,,16,37000.0,37000.0,косметический,2,Северное Медведково,Медведково,0,50.0,1
8545,1,1,725.450414673,8,9,80.0,55.84768,http://www.cian.ru/rent/flat/151414100/,15.0,37.356028,3,1,24,70000.0,70000.0,косметический,4,Митино,Митино,0,122.0,1
8546,1,,44.1039416707,0,5,90.0,55.761492,http://www.cian.ru/rent/flat/150792580/,10.0,37.592976,7,,6,240000.0,240000.0,,4,,Маяковская,0,100.0,1
8547,0,1,478.549314343,5,2,81.0,55.693683,http://www.cian.ru/rent/flat/150855639/,14.0,37.620465,11,,8,60000.0,60000.0,евроремонт,3,Донской,Тульская,0,102.0,1
8548,1,0,397.64357048,2,15,20.0,55.806499,http://www.cian.ru/rent/flat/151434494/,,37.642743,4,,17,45000.0,45000.0,евроремонт,1,Алексеевский,Алексеевская,0,38.0,1
8549,1,1,76.1216138573,4,5,27.0,55.765595,http://www.cian.ru/rent/flat/151530195/,,37.711536,15,,9,35000.0,35000.0,косметический,2,Лефортово,Авиамоторная,0,40.0,1
8550,0,0,911.521290633,7,20,50.0,55.870839,http://www.cian.ru/rent/flat/148077788/,12.0,37.44135,15,,24,90000.0,90000.0,дизайнерский,3,Северное Тушино,Планерная,0,96.0,1
8551,0,1,67.7755136021,0,1,38.0,55.764526,http://www.cian.ru/rent/flat/147470561/,24.0,37.648196,5,,3,320000.0,320000.0,дизайнерский,3,Басманный,Красные ворота,0,130.0,1
8552,1,0,182.721982383,8,9,36.0,55.779216,http://www.cian.ru/rent/flat/151300792/,,37.47616,15,1,16,45000.0,45000.0,евроремонт,2,Хорошёво-Мнёвники,Октябрьское поле,0,60.0,0
8553,0,1,405.049397275,7,22,63.0,55.807435,http://www.cian.ru/rent/flat/35030276/,15.0,37.448662,2,,41,180000.0,180000.0,евроремонт,3,Щукино,Щукинская,0,129.0,0
8554,1,0,380.118609898,8,3,30.4,55.804283,http://www.cian.ru/rent/flat/151529785/,8.3,37.405848,2,,12,43000.0,43000.0,евроремонт,2,Строгино,Строгино,0,52.0,0
8555,1,0,441.547598936,4,7,36.0,55.698538,http://www.cian.ru/rent/flat/151213367/,10.0,37.849643,6,,9,40000.0,40000.0,косметический,2,Выхино-Жулебино,Лермонтовский проспект,0,52.0,1
8556,1,0,967.142307031,2,12,30.0,55.877733,http://www.cian.ru/rent/flat/151269104/,,37.612919,10,,17,38000.0,38000.0,евроремонт,1,Отрадное,Бибирево,0,39.0,1
8557,1,0,284.174720112,7,3,88.0,55.792124,http://www.cian.ru/rent/flat/145010745/,,37.484092,10,1,18,170000.0,170000.0,дизайнерский,4,Щукино,Октябрьское поле,0,157.0,1
8558,1,1,576.963745578,5,3,50.0,55.680727,http://www.cian.ru/rent/flat/151364426/,10.0,37.661473,4,1,24,65000.0,65000.0,дизайнерский,2,Нагатино-Садовники,Коломенская,0,82.0,1
8559,1,1,804.638160606,4,3,23.0,55.650505,http://www.cian.ru/rent/flat/151286420/,,37.745915,3,,24,33000.0,33000.0,косметический,1,Марьино,Марьино,0,48.0,1
8560,1,1,406.291822267,2,9,31.0,55.807592,http://www.cian.ru/rent/flat/150430565/,,37.633517,5,,12,35000.0,35000.0,косметический,2,Останкинский,Алексеевская,0,41.0,1
8561,1,1,36.9151188678,0,8,80.0,55.76057,http://www.cian.ru/rent/flat/151390576/,20.0,37.680733,15,1,23,135000.0,135000.0,дизайнерский,4,Басманный,Курская,0,131.0,1
8562,1,0,1240.66326131,6,5,30.0,55.591569,http://www.cian.ru/rent/flat/150909595/,,37.54365,15,,8,43000.0,43000.0,евроремонт,2,Ясенево,Новоясеневская,0,45.0,1
8563,1,1,147.122988534,0,12,90.0,55.774674,http://www.cian.ru/rent/flat/19535158/,,37.630831,2,,14,,~ 324 576 руб,евроремонт,4,Мещанский,Сухаревская,0,180.0,1
8564,1,0,530.224274026,4,11,19.0,55.686888,http://www.cian.ru/rent/flat/151232392/,,37.920296,,,17,22000.0,22000.0,косметический,1,Некрасовка,,0,36.0,
8565,1,1,221.087994589,4,2,17.0,55.727288,http://www.cian.ru/rent/flat/151567990/,,37.775918,15,,2,22500.0,22500.0,косметический,1,Рязанский,Рязанский проспект,0,34.0,1
8566,1,,680.51221149,7,14,33.0,55.842064,http://www.cian.ru/rent/flat/151567951/,11.0,37.420356,15,,14,35000.0,35000.0,косметический,2,,Сходненская,0,60.0,1
8567,1,0,214.626553853,7,2,20.0,55.783281,http://www.cian.ru/rent/flat/151491752/,,37.449632,10,1,5,30000.0,30000.0,косметический,1,Хорошёво-Мнёвники,Октябрьское поле,0,33.0,0
8568,1,0,828.496369369,8,12,21.0,55.860524,http://www.cian.ru/rent/flat/151604730/,,37.410385,25,,16,28000.0,28000.0,евроремонт,1,Северное Тушино,Планерная,0,36.0,1
8569,0,1,374.363923016,3,3,24.0,55.803555,http://www.cian.ru/rent/flat/151587776/,,37.7782,15,,5,26000.0,26000.0,косметический,2,Северное Измайлово,Щелковская,0,31.0,1
8570,1,,502.018009433,2,3,40.0,55.819666,http://www.cian.ru/rent/flat/151137468/,,37.652238,9,,16,40000.0,40000.0,косметический,2,,ВДНХ,0,57.0,1
8571,0,0,125.046927238,3,6,35.0,55.771854,http://www.cian.ru/rent/flat/150676357/,,37.836474,5,,9,35000.0,35000.0,,2,Ивановское,Новогиреево,0,50.0,0
8572,1,1,1121.19799383,7,6,87.0,55.896761,http://www.cian.ru/rent/flat/150792909/,13.0,37.395518,7,,7,100000.0,100000.0,,4,Куркино,Планерная,0,115.0,0
8573,0,1,20.0199306198,0,3,55.0,55.758402,http://www.cian.ru/rent/flat/150472550/,10.0,37.549282,5,,22,,~ 161 544 руб,,2,Пресненский,Улица 1905 года,0,80.0,1
8574,1,0,704.074566005,4,19,70.0,55.663898,http://www.cian.ru/rent/flat/151151782/,12.0,37.749005,4,1,22,80000.0,80000.0,дизайнерский,4,Марьино,Братиславская,0,96.0,1
8575,1,0,701.65997708,7,10,20.0,55.844708,http://www.cian.ru/rent/flat/151596787/,,37.356199,5,1,17,25000.0,25000.0,косметический,1,Митино,Митино,0,39.0,1
8576,1,1,260.715390974,0,8,50.0,55.722142,http://www.cian.ru/rent/flat/151456827/,15.0,37.618569,10,1,11,170000.0,170000.0,дизайнерский,3,Замоскворечье,Октябрьская,0,80.0,1
8577,1,1,171.288872278,8,6,60.0,55.777758,http://www.cian.ru/rent/flat/151565295/,25.0,37.457987,5,,12,80000.0,80000.0,дизайнерский,3,Хорошёво-Мнёвники,Октябрьское поле,0,90.0,0
8578,0,1,153.906433379,0,6,92.0,55.77554,http://www.cian.ru/rent/flat/151560822/,,37.605688,6,,13,170000.0,170000.0,евроремонт,4,Тверской,Новослободская,0,150.0,1
8579,1,1,670.735627779,1,4,30.0,55.840841,http://www.cian.ru/rent/flat/150861343/,,37.537595,10,,5,30000.0,30000.0,косметический,2,Коптево,Войковская,0,42.0,0
8580,1,1,1419.54055238,9,6,22.0,55.566949,http://www.cian.ru/rent/flat/151456783/,12.0,37.470833,4,1,17,35000.0,35000.0,отсутствует,1,поселение Сосенское,Бунинская аллея,0,56.0,0
8581,1,0,785.757060327,4,4,20.0,55.653025,http://www.cian.ru/rent/flat/151601770/,10.0,37.759623,14,,14,34000.0,34000.0,косметический,1,Марьино,Братиславская,0,38.0,1
8582,1,1,770.751064731,9,13,21.0,55.655026,http://www.cian.ru/rent/flat/151608268/,12.5,37.424399,4,1,14,40000.0,40000.0,отсутствует,1,поселение Московский,Румянцево,0,49.0,0
8583,0,1,299.571696248,5,3,45.0,55.717087,http://www.cian.ru/rent/flat/150878553/,,37.618785,15,,5,45000.0,45000.0,косметический,2,Даниловский,Тульская,0,60.0,1
8584,1,1,225.160642199,2,8,32.0,55.784622,http://www.cian.ru/rent/flat/151579465/,,37.615371,5,1,9,45000.0,45000.0,косметический,2,Марьина Роща,Достоевская,0,46.0,1
8585,0,,624.713251827,8,2,28.0,55.835078,http://www.cian.ru/rent/flat/151376551/,,37.41635,10,1,9,30000.0,30000.0,косметический,2,,Тушинская,0,47.0,1
8586,1,1,92.7366729395,0,6,32.0,55.767722,http://www.cian.ru/rent/flat/150506082/,,37.565973,7,,8,70000.0,70000.0,евроремонт,2,Пресненский,Улица 1905 года,0,54.0,1
8587,1,0,1030.49790837,2,4,34.0,55.88557,http://www.cian.ru/rent/flat/151415080/,11.0,37.684641,20,,17,35000.0,35000.0,косметический,2,Лосиноостровский,Медведково,0,58.0,1
8588,0,0,545.598631297,4,6,30.0,55.684863,http://www.cian.ru/rent/flat/151248221/,11.0,37.719873,15,,12,40000.0,40000.0,,2,Печатники,Печатники,0,50.0,1
8589,1,0,374.284884121,3,7,29.0,55.803545,http://www.cian.ru/rent/flat/151599058/,,37.822775,24,,12,36000.0,36000.0,косметический,2,Северное Измайлово,Измайловская,0,45.0,1
8590,1,1,298.911224909,4,7,30.0,55.717173,http://www.cian.ru/rent/flat/151414925/,12.0,37.673825,3,1,14,80000.0,80000.0,косметический,2,Южнопортовый,Дубровка,0,60.0,1
8591,1,0,793.866270847,4,10,69.0,55.651943,http://www.cian.ru/rent/flat/151450500/,10.0,37.771714,5,1,22,90000.0,90000.0,отсутствует,4,Марьино,Братиславская,0,101.0,0
8592,0,1,453.778087862,7,2,27.0,55.813587,http://www.cian.ru/rent/flat/151069451/,,37.46061,7,1,9,39000.0,39000.0,косметический,2,Покровское-Стрешнево,Щукинская,0,45.0,1
8593,1,1,412.417772355,8,5,42.0,55.808366,http://www.cian.ru/rent/flat/151456911/,,37.455714,4,,5,47000.0,47000.0,косметический,3,Щукино,Щукинская,0,56.0,1
8594,1,1,487.843961458,3,6,20.0,55.817881,http://www.cian.ru/rent/flat/151213339/,10.0,37.82175,5,,12,24000.0,24000.0,,1,Гольяново,Щелковская,0,35.0,0
8595,1,0,913.317542196,5,4,31.0,55.63595,http://www.cian.ru/rent/flat/150954185/,,37.606604,11,,12,39000.0,39000.0,косметический,2,Чертаново Северное,Чертановская,0,45.0,1
8596,0,,1417.36565787,9,7,18.0,55.56725,http://www.cian.ru/rent/flat/151568760/,,37.480238,,,21,27000.0,27000.0,евроремонт,1,,,0,34.0,
8597,1,0,405.29471212,2,21,51.0,55.807466,http://www.cian.ru/rent/flat/149434793/,10.0,37.614734,12,,22,88000.0,88000.0,дизайнерский,3,Марьина Роща,Марьина роща,0,80.0,1
8598,1,0,60.8994155668,3,4,45.0,55.763645,http://www.cian.ru/rent/flat/151447637/,,37.822927,15,,9,40000.0,40000.0,косметический,3,Ивановское,Новогиреево,0,62.0,1
8599,0,1,421.831136179,2,2,35.0,55.809555,http://www.cian.ru/rent/flat/151576354/,10.0,37.638117,3,,10,50000.0,50000.0,косметический,2,Алексеевский,Алексеевская,0,60.0,1
8600,1,0,88.5768758747,3,5,22.0,55.744429,http://www.cian.ru/rent/flat/151563188/,10.0,37.799652,10,,25,30000.0,30000.0,косметический,1,Новогиреево,Перово,0,48.0,0
8601,1,1,885.602371033,2,2,32.0,55.867622,http://www.cian.ru/rent/flat/151560622/,,37.686743,22,,5,38000.0,38000.0,евроремонт,2,Лосиноостровский,Бабушкинская,0,45.0,1
8602,1,0,708.169629992,4,16,20.0,55.663354,http://www.cian.ru/rent/flat/150911290/,10.0,37.772909,5,1,24,37000.0,37000.0,евроремонт,1,Марьино,Братиславская,0,43.0,0
8603,0,1,109.075665913,0,2,58.0,55.741784,http://www.cian.ru/rent/flat/150900468/,,37.596633,9,1,6,220000.0,220000.0,дизайнерский,2,Хамовники,Кропоткинская,0,91.0,1
8604,1,0,373.802752148,8,13,46.0,55.803484,http://www.cian.ru/rent/flat/146168343/,11.0,37.407438,6,,22,70000.0,70000.0,евроремонт,3,Строгино,Строгино,0,76.0,1
8605,1,,141.891794579,0,7,43.0,55.774006,http://www.cian.ru/rent/flat/29426110/,15.0,37.601852,9,,7,120000.0,120000.0,евроремонт,2,,Маяковская,0,75.0,1
8606,0,1,530.675133078,2,2,20.0,55.823272,http://www.cian.ru/rent/flat/151576240/,10.0,37.577714,7,,16,36000.0,36000.0,дизайнерский,1,Бутырский,Тимирязевская,0,40.0,1
8607,1,1,611.088299485,7,3,34.0,55.83337,http://www.cian.ru/rent/flat/151433175/,,37.447988,10,1,3,40000.0,40000.0,косметический,2,Покровское-Стрешнево,Тушинская,0,45.0,1
8608,1,1,78.2925502148,0,4,101.0,55.765873,http://www.cian.ru/rent/flat/147712703/,15.0,37.647531,10,,6,190000.0,190000.0,,5,Басманный,Красные ворота,0,149.0,1
8609,0,0,336.80062845,8,8,65.0,55.798799,http://www.cian.ru/rent/flat/150182236/,11.0,37.410538,11,,22,85000.0,85000.0,евроремонт,4,Строгино,Строгино,0,100.0,1
8610,1,1,1185.98811523,2,15,20.0,55.904735,http://www.cian.ru/rent/flat/151342235/,10.0,37.550621,15,1,19,27000.0,27000.0,евроремонт,1,Лианозово,Алтуфьево,0,43.0,1
