,Bal,Brick,Dist,District,Floor,Kitsp,Lat,Link,Livesp,Lon,Metrdist,New,Nfloors,Price,Price_duplicate,Rem,Rooms,Small_district,Stname,Tel,Totsp,Walk
12761,0,,174.585161358,0,6,,55.733315,http://www.cian.ru/rent/flat/148969904/,,37.621013,5,1,9,250000.0,250000.0,,3,,Полянка,0,110.0,1
12762,1,1,515.524168749,3,3,29.0,55.821366,http://www.cian.ru/rent/flat/149155247/,,37.715866,19,,5,30000.0,30000.0,косметический,2,Богородское,Бульвар Рокоссовского,0,43.0,1
12763,1,1,839.293782093,5,8,27.0,55.645873,http://www.cian.ru/rent/flat/151562736/,,37.60699,5,1,14,47000.0,47000.0,дизайнерский,2,Нагорный,Чертановская,0,48.0,1
12764,1,1,669.797060221,5,5,27.0,55.668447,http://www.cian.ru/rent/flat/150817036/,,37.627795,15,,9,30000.0,30000.0,,2,Нагатино-Садовники,Нагатинская,0,38.0,1
12765,1,,590.974467504,7,7,23.0,55.830847,http://www.cian.ru/rent/flat/150642364/,10.0,37.353998,26,,24,35000.0,35000.0,евроремонт,1,,Митино,0,43.3,1
12766,0,0,730.872536145,7,2,38.0,55.848357,http://www.cian.ru/rent/flat/151377536/,10.0,37.351195,10,,17,40000.0,40000.0,косметический,2,Митино,Митино,0,54.0,1
12767,1,0,1001.78934464,6,7,47.0,55.624037,http://www.cian.ru/rent/flat/149323788/,,37.485134,15,,9,48000.0,48000.0,,3,Тёплый Стан,Теплый Стан,0,60.0,1
12768,1,1,181.608233523,8,2,62.0,55.779074,http://www.cian.ru/rent/flat/151450229/,15.0,37.456388,8,1,17,80000.0,80000.0,отсутствует,3,Хорошёво-Мнёвники,Полежаевская,0,117.0,0
12769,0,0,1166.73513486,5,8,18.0,55.601666,http://www.cian.ru/rent/flat/151576433/,,37.624858,23,,9,33000.0,33000.0,косметический,1,Чертаново Южное,Улица Академика Янгеля,0,33.0,1
12770,1,1,617.660610724,7,7,34.0,55.834194,http://www.cian.ru/rent/flat/150806799/,,37.457699,16,1,14,43000.0,43000.0,евроремонт,2,Покровское-Стрешнево,Тушинская,0,52.0,1
12771,1,0,1553.74213227,6,5,39.0,55.548294,http://www.cian.ru/rent/flat/150915112/,10.0,37.559451,4,,8,48000.0,48000.0,евроремонт,3,Южное Бутово,Улица Скобелевская,0,75.0,1
12772,1,0,620.436772061,7,14,23.0,55.834542,http://www.cian.ru/rent/flat/151242966/,,37.355354,15,,16,30000.0,30000.0,косметический,1,Митино,Митино,0,35.0,1
12773,1,1,706.389232128,7,5,20.0,55.845299,http://www.cian.ru/rent/flat/151155921/,,37.451609,12,,9,32000.0,32000.0,косметический,1,Южное Тушино,Сходненская,0,33.0,1
12774,1,0,803.334229485,8,4,20.0,55.857392,http://www.cian.ru/rent/flat/151377201/,,37.416889,15,1,5,33000.0,33000.0,косметический,1,Северное Тушино,Планерная,0,35.0,1
12775,1,,1841.7361908,10,3,90.0,55.507688,http://www.cian.ru/rent/flat/27394390/,20.0,37.265621,20,,4,60000.0,60000.0,евроремонт,3,,Юго-Западная,0,140.0,0
12776,0,0,319.593466534,7,1,32.0,55.796618,http://www.cian.ru/rent/flat/151088778/,,37.482897,13,1,5,45000.0,45000.0,косметический,2,Щукино,Октябрьское поле,0,46.0,1
12777,1,1,142.009249059,3,8,42.0,55.774021,http://www.cian.ru/rent/flat/151616916/,,37.835989,12,,9,40000.0,40000.0,,3,Ивановское,Новогиреево,0,60.0,0
12778,1,0,1300.58416203,5,12,20.0,55.583352,http://www.cian.ru/rent/flat/151462524/,10.0,37.694729,3,1,25,35000.0,35000.0,отсутствует,1,Бирюлёво Восточное,Орехово,0,41.0,0
12779,1,1,722.127181221,8,3,20.0,55.847265,http://www.cian.ru/rent/flat/151598624/,,37.422791,17,1,9,27000.0,27000.0,косметический,1,Южное Тушино,Сходненская,0,32.0,1
12780,1,,1099.65930492,5,5,30.0,55.610789,http://www.cian.ru/rent/flat/151284102/,,37.698349,5,,12,37000.0,37000.0,евроремонт,1,,Орехово,0,38.0,1
12781,1,1,893.488828432,9,2,32.6,55.638612,http://www.cian.ru/rent/flat/150966564/,12.0,37.330785,,1,22,37000.0,37000.0,евроремонт,2,поселение Внуковское,,0,64.0,
12782,1,,573.814194897,8,2,70.0,55.828693,http://www.cian.ru/rent/flat/151076247/,25.0,37.470294,15,,5,,~ 259 661 руб,евроремонт,3,,Тушинская,0,200.0,1
12783,1,1,276.717468498,1,24,55.0,55.791177,http://www.cian.ru/rent/flat/150473252/,10.0,37.520411,10,,25,150000.0,150000.0,дизайнерский,2,Хорошёвский,Полежаевская,0,65.0,1
12784,1,0,683.670554537,8,2,21.0,55.842459,http://www.cian.ru/rent/flat/151344191/,10.0,37.4622,5,1,11,28000.0,28000.0,косметический,1,Южное Тушино,Сходненская,0,42.0,0
12785,1,,932.25195659,1,14,20.0,55.87341,http://www.cian.ru/rent/flat/151294905/,10.0,37.495464,10,,17,35000.0,35000.0,евроремонт,1,,Речной вокзал,0,40.0,0
12786,1,0,726.466307086,6,2,32.0,55.660922,http://www.cian.ru/rent/flat/150278777/,,37.5948,8,1,17,50000.0,50000.0,евроремонт,2,Зюзино,Каховская,0,53.0,1
12787,1,0,414.460078479,8,8,20.0,55.808624,http://www.cian.ru/rent/flat/151590498/,,37.401114,8,,9,30000.0,30000.0,косметический,1,Строгино,Строгино,0,33.0,1
12788,0,1,1423.21767962,9,10,22.0,55.56644,http://www.cian.ru/rent/flat/151280455/,,37.479861,,,17,31000.0,31000.0,косметический,2,поселение Сосенское,,0,32.0,
12789,0,0,933.962021108,2,4,18.0,55.873622,http://www.cian.ru/rent/flat/151554130/,,37.711949,5,,9,27000.0,27000.0,евроремонт,1,Ярославский,ВДНХ,0,35.0,0
12790,1,1,242.633114145,1,5,53.0,55.786845,http://www.cian.ru/rent/flat/151603249/,,37.512029,10,1,11,65000.0,65000.0,косметический,3,Хорошёвский,Полежаевская,0,80.0,1
12791,0,0,415.140883031,3,1,18.0,55.80871,http://www.cian.ru/rent/flat/150893027/,,37.784057,5,,5,25000.0,25000.0,,1,Северное Измайлово,Щелковская,0,46.0,1
12792,1,0,826.752303317,2,5,46.0,55.860307,http://www.cian.ru/rent/flat/151581746/,10.0,37.640929,12,,12,60000.0,60000.0,евроремонт,2,Свиблово,Свиблово,0,60.0,1
12793,0,0,49.6053801397,3,4,16.0,55.749451,http://www.cian.ru/rent/flat/151581612/,,37.794837,10,,5,26000.0,26000.0,косметический,1,Новогиреево,Перово,0,25.0,1
12794,1,1,824.592466461,6,3,32.0,55.647839,http://www.cian.ru/rent/flat/151586663/,,37.600388,6,,5,35000.0,35000.0,косметический,2,Зюзино,Севастопольская,0,45.0,1
12795,1,0,191.061028545,1,4,36.0,55.780279,http://www.cian.ru/rent/flat/151031962/,15.0,37.521641,5,1,18,85000.0,85000.0,евроремонт,2,Хорошёвский,Полежаевская,0,80.0,1
12796,0,1,197.895992377,7,3,,55.78115,http://www.cian.ru/rent/flat/150557529/,,37.453594,20,1,15,90000.0,90000.0,,3,Хорошёво-Мнёвники,Щукинская,0,100.0,1
12797,1,1,326.455992976,1,6,22.0,55.797488,http://www.cian.ru/rent/flat/151073530/,,37.534514,4,,10,50000.0,50000.0,косметический,2,Хорошёвский,Аэропорт,0,40.0,1
12798,1,1,853.849494828,1,7,26.0,55.863677,http://www.cian.ru/rent/flat/151461650/,,37.513916,8,1,12,35000.0,35000.0,отсутствует,2,Головинский,Речной вокзал,0,40.0,0
12799,0,1,388.080862478,1,2,34.0,55.80529,http://www.cian.ru/rent/flat/151593249/,,37.508274,2,1,9,55000.0,55000.0,косметический,2,Сокол,Сокол,0,50.0,1
12800,0,1,61.9217280037,0,4,137.0,55.763776,http://www.cian.ru/rent/flat/151354804/,25.0,37.64542,7,1,5,350000.0,350000.0,евроремонт,5,Басманный,Чистые пруды,0,180.0,1
12801,1,1,828.624146512,5,3,28.0,55.6473,http://www.cian.ru/rent/flat/151449537/,,37.662946,13,1,5,37000.0,37000.0,отсутствует,2,Москворечье-Сабурово,Каширская,0,42.0,1
12802,0,1,255.05133628,3,10,110.0,55.788424,http://www.cian.ru/rent/flat/150507835/,15.0,37.678541,2,,23,230000.0,230000.0,дизайнерский,3,Сокольники,Сокольники,0,150.0,1
12803,1,1,411.5787321,8,7,70.0,55.80826,http://www.cian.ru/rent/flat/151552065/,30.0,37.448276,10,1,26,125000.0,125000.0,дизайнерский,2,Щукино,Щукинская,0,100.0,1
12804,0,1,0.965131327772,0,6,81.0,55.755707,http://www.cian.ru/rent/flat/28674588/,24.0,37.568857,12,,8,300000.0,300000.0,евроремонт,4,Пресненский,Краснопресненская,0,125.0,1
12805,1,0,1355.5707547,5,6,30.0,55.575785,http://www.cian.ru/rent/flat/151566487/,,37.655347,5,,12,30000.0,30000.0,косметический,2,Бирюлёво Западное,Пражская,0,46.0,0
12806,1,0,551.259509036,4,7,33.0,55.684117,http://www.cian.ru/rent/flat/151239590/,,37.73845,12,1,17,36000.0,36000.0,евроремонт,2,Люблино,Волжская,0,57.0,1
12807,0,,145.893399379,7,3,11.0,55.774517,http://www.cian.ru/rent/flat/151531766/,22.0,37.473006,5,1,16,70000.0,70000.0,дизайнерский,2,,Полежаевская,0,42.0,0
12808,1,0,1202.60142708,5,7,40.0,55.596773,http://www.cian.ru/rent/flat/151465213/,,37.664393,15,1,9,40000.0,40000.0,косметический,3,Бирюлёво Восточное,Царицыно,0,58.0,0
12809,0,1,40.5872252011,0,8,66.0,55.761041,http://www.cian.ru/rent/flat/151463040/,,37.573366,5,,8,100000.0,100000.0,евроремонт,4,Пресненский,Краснопресненская,0,93.0,1
12810,1,,459.7252431,4,3,45.0,55.696154,http://www.cian.ru/rent/flat/149323781/,11.0,37.80214,5,,14,50000.0,50000.0,,3,,Кузьминки,0,72.0,0
12811,1,1,327.252797814,1,5,18.0,55.797589,http://www.cian.ru/rent/flat/151538653/,,37.547818,17,1,9,33000.0,33000.0,косметический,1,Аэропорт,Аэропорт,0,33.0,1
12812,0,0,6.21204591142,3,1,30.0,55.756629,http://www.cian.ru/rent/flat/149146367/,,37.822478,10,,9,27000.0,27000.0,косметический,2,Новогиреево,Новогиреево,0,45.0,1
12813,1,0,1197.54094959,5,7,28.0,55.597464,http://www.cian.ru/rent/flat/150121613/,,37.716288,15,,9,27000.0,27000.0,отсутствует,1,Орехово-Борисово Южное,Домодедовская,0,35.0,1
12814,0,1,7.3853468968,0,11,69.0,55.754882,http://www.cian.ru/rent/flat/150497866/,12.0,37.573142,10,,11,150000.0,150000.0,евроремонт,3,Пресненский,Краснопресненская,0,82.0,1
12815,1,1,20.5081814885,0,6,65.0,55.753195,http://www.cian.ru/rent/flat/151077191/,35.0,37.584146,9,,10,160000.0,160000.0,евроремонт,3,Арбат,Смоленская,0,100.0,1
12816,0,0,247.486034276,0,4,102.0,55.723861,http://www.cian.ru/rent/flat/150898320/,13.0,37.610053,9,1,25,200000.0,200000.0,дизайнерский,4,Якиманка,Шаболовская,0,130.0,1
12817,1,1,634.920469313,1,3,47.0,55.836357,http://www.cian.ru/rent/flat/151490073/,12.0,37.531711,5,,17,60000.0,60000.0,косметический,3,Коптево,Войковская,0,75.0,0
12818,1,1,73.0763907807,0,3,130.0,55.765205,http://www.cian.ru/rent/flat/150132033/,17.0,37.647486,6,,6,180000.0,180000.0,евроремонт,3,Басманный,Чистые пруды,0,156.0,1
12819,1,1,641.479501589,6,5,32.0,55.672199,http://www.cian.ru/rent/flat/151544880/,,37.545797,5,,9,55000.0,55000.0,евроремонт,2,Обручевский,Новые Черемушки,0,40.0,1
12820,1,,1131.88827805,6,5,,55.60641,http://www.cian.ru/rent/flat/151563745/,,37.556559,10,1,16,37000.0,37000.0,,2,,Ясенево,0,54.0,1
12821,1,1,605.639033222,6,4,18.0,55.67694,http://www.cian.ru/rent/flat/151389425/,,37.54109,10,,9,41000.0,41000.0,евроремонт,1,Ломоносовский,Новые Черемушки,0,35.0,1
12822,1,0,803.575141229,7,4,38.0,55.857422,http://www.cian.ru/rent/flat/151564240/,,37.344116,10,,14,43000.0,43000.0,косметический,3,Митино,Пятницкое шоссе,0,64.0,1
12823,1,1,260.715390974,0,7,120.0,55.722142,http://www.cian.ru/rent/flat/149044539/,15.0,37.618569,8,1,12,200000.0,200000.0,дизайнерский,3,Замоскворечье,Октябрьская,0,136.0,0
12824,0,0,593.801394356,5,3,29.0,55.678504,http://www.cian.ru/rent/flat/151562464/,,37.676178,10,,9,40000.0,40000.0,,2,Нагатинский Затон,Коломенская,0,45.0,1
12825,1,0,892.682070026,1,8,30.0,55.868501,http://www.cian.ru/rent/flat/150876033/,,37.48817,10,1,17,38000.0,38000.0,косметический,2,Ховрино,Речной вокзал,0,38.0,0
12826,0,0,1320.34912979,5,10,19.0,55.580635,http://www.cian.ru/rent/flat/151492910/,11.0,37.668076,,1,12,22000.0,22000.0,косметический,1,Бирюлёво Восточное,,0,36.0,
12827,1,1,224.406374165,7,16,20.0,55.784526,http://www.cian.ru/rent/flat/151535176/,,37.458184,5,,17,27000.0,27000.0,косметический,1,Хорошёво-Мнёвники,Полежаевская,0,38.0,0
12828,1,1,368.681648712,3,4,20.0,55.802836,http://www.cian.ru/rent/flat/151580855/,,37.828003,25,,9,25000.0,25000.0,косметический,1,Восточное Измайлово,Щелковская,0,32.0,1
12829,1,1,948.509637743,2,4,28.0,55.875425,http://www.cian.ru/rent/flat/151580474/,,37.691333,20,,9,35000.0,35000.0,косметический,2,Лосиноостровский,Бабушкинская,0,45.0,1
12830,0,1,228.743730692,7,4,38.0,55.785078,http://www.cian.ru/rent/flat/151197347/,10.0,37.464886,5,1,24,45000.0,45000.0,косметический,2,Хорошёво-Мнёвники,Октябрьское поле,0,60.0,0
12831,1,1,349.139223753,3,1,20.0,55.800362,http://www.cian.ru/rent/flat/151455925/,,37.828757,7,,17,36000.0,36000.0,,1,Восточное Измайлово,Первомайская,0,38.0,0
12832,1,1,364.722980137,2,6,48.0,55.802335,http://www.cian.ru/rent/flat/151600588/,,37.631676,11,,8,55000.0,55000.0,евроремонт,3,Останкинский,Алексеевская,0,63.0,1
12833,0,0,1128.329066,6,4,18.8,55.606894,http://www.cian.ru/rent/flat/151154715/,6.5,37.554124,7,1,9,31000.0,31000.0,косметический,1,Ясенево,Новоясеневская,0,33.0,1
12834,1,0,718.486226552,6,4,18.0,55.661983,http://www.cian.ru/rent/flat/151597747/,10.0,37.60355,2,,12,39000.0,39000.0,евроремонт,1,Зюзино,Нахимовский проспект,0,35.0,1
12835,1,1,292.981391647,7,18,40.0,55.793242,http://www.cian.ru/rent/flat/150731466/,17.0,37.401042,10,,23,59999.0,59999.0,дизайнерский,2,Строгино,Строгино,0,84.0,1
12836,0,1,394.487246536,1,3,135.0,55.8061,http://www.cian.ru/rent/flat/149936184/,15.0,37.515569,1,1,19,160000.0,160000.0,дизайнерский,4,Аэропорт,Сокол,0,135.0,1
12837,1,0,536.265520338,3,7,20.0,55.823975,http://www.cian.ru/rent/flat/151446679/,,37.819073,20,,9,23000.0,23000.0,косметический,1,Гольяново,Щелковская,0,35.0,1
12838,1,1,723.504473463,8,4,32.0,55.847437,http://www.cian.ru/rent/flat/151236205/,,37.438888,4,1,5,37000.0,37000.0,косметический,2,Южное Тушино,Сходненская,0,54.0,1
12839,0,1,807.109278962,5,4,35.0,55.650175,http://www.cian.ru/rent/flat/151472385/,,37.615407,8,,5,31999.0,31999.0,евроремонт,2,Нагорный,Севастопольская,0,46.0,1
12840,1,0,184.471141438,7,6,37.0,55.779439,http://www.cian.ru/rent/flat/150638261/,,37.455471,10,1,17,55000.0,55000.0,евроремонт,2,Хорошёво-Мнёвники,Щукинская,0,64.0,1
12841,1,0,998.433137383,9,5,20.0,55.62449,http://www.cian.ru/rent/flat/151056180/,10.0,37.314831,16,,22,27000.0,27000.0,косметический,1,поселение Внуковское,Юго-Западная,0,40.0,0
12842,1,1,306.741112187,3,4,20.0,55.794988,http://www.cian.ru/rent/flat/151492564/,,37.730302,14,,12,35000.0,35000.0,косметический,1,Преображенское,Преображенская площадь,0,38.0,1
12843,1,1,576.198403836,6,6,24.0,55.680828,http://www.cian.ru/rent/flat/150972950/,14.0,37.535862,15,1,9,35000.0,35000.0,косметический,1,Ломоносовский,Университет,0,47.0,1
12844,0,1,56.3892832291,0,5,25.0,55.763067,http://www.cian.ru/rent/flat/151578081/,10.0,37.605831,4,1,10,70000.0,70000.0,евроремонт,1,Тверской,Тверская,0,55.0,1
12845,0,1,195.954531234,4,1,20.0,55.730547,http://www.cian.ru/rent/flat/151392884/,12.0,37.761932,,,5,30000.0,30000.0,евроремонт,1,Рязанский,,0,42.0,
12846,1,1,706.029108317,8,4,18.5,55.845254,http://www.cian.ru/rent/flat/151574710/,,37.44338,7,,5,35000.0,35000.0,косметический,1,Южное Тушино,Сходненская,0,34.0,1
12847,1,1,151.64246238,0,8,97.0,55.775251,http://www.cian.ru/rent/flat/150792653/,16.0,37.618399,4,,9,240000.0,240000.0,,4,Тверской,Цветной бульвар,0,115.0,1
12848,1,1,773.001599497,9,11,46.0,55.654726,http://www.cian.ru/rent/flat/150098281/,26.0,37.426941,,1,17,50000.0,50000.0,евроремонт,3,поселение Московский,,0,105.0,
12849,1,1,55.6316038687,0,4,36.0,55.748675,http://www.cian.ru/rent/flat/150193216/,20.0,37.586248,10,1,6,95000.0,95000.0,евроремонт,2,Арбат,Арбатская,0,60.0,1
12850,1,0,677.488216876,4,13,51.0,55.667427,http://www.cian.ru/rent/flat/151346940/,13.0,37.780563,20,,14,65000.0,65000.0,евроремонт,3,Люблино,Люблино,0,76.0,1
